Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Liang, H.L., Wang, W.H., Guo, F.T., Lin, F.F., Lin, Y.R.","57189305693; 57188739986; 25958077500; 56991941100; 56982003600","Comparing the application of logistic and geographically weighted logistic regression models for Fujian forest fire forecasting",2017,"Shengtai Xuebao/ Acta Ecologica Sinica",37,"12",,4128,4141,,2,10.5846/stxb201605010828,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85021840032&partnerID=40&md5=856cbac24069f11a8a3beda418671c40",Article,Final,"",Scopus,2-s2.0-85021840032
"Tutmez, B.","57194819977","Residual-based evaluation for spatially-varying processes",2017,"IMCET 2017: New Trends in Mining - Proceedings of 25th International Mining Congress of Turkey",,"",,236,241,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85021800665&partnerID=40&md5=1fde56e659ccb30b52f0597d46e7807f",Conference Paper,Final,"",Scopus,2-s2.0-85021800665
"Nurmala, N., Purwarianti, A.","57189264360; 13104011100","Improvement of fuzzy geographically weighted clustering-ant colony optimization performance using context-based clustering and CUDA parallel programming",2017,"Journal of ICT Research and Applications",11,"1",,21,37,,3,10.5614/itbj.ict.res.appl.2017.11.1.2,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85020644516&partnerID=40&md5=478c77de00a336ca1526da65c8da3d4d",Article,Final,"All Open Access, Gold, Green",Scopus,2-s2.0-85020644516
"Strachan, S., Daly, C.","36104641600; 7103281037","Testing the daily PRISM air temperature model on semiarid mountain slopes",2017,"Journal of Geophysical Research",122,"11",,5697,5715,,30,10.1002/2016JD025920,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85020216026&partnerID=40&md5=02623b0e5e3c2345f44089adbf192169",Article,Final,"All Open Access, Bronze",Scopus,2-s2.0-85020216026
"Tan, X., Guo, P.-T., Wu, W., Li, M.-F., Liu, H.-B.","57194272015; 35194060400; 56415300800; 36246307700; 55719407900","Prediction of soil properties by using geographically weighted regression at a regional scale",2017,"Soil Research",55,"4",,318,331,,8,10.1071/SR16177,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85019556297&partnerID=40&md5=e4e19400a11e0e59040137b7c14b4d61",Article,Final,"",Scopus,2-s2.0-85019556297
"Šturm, T., Podobnikar, T.","45661854300; 6602759321","A probability model for long-term forest fire occurrence in the Karst forest management area of Slovenia",2017,"International Journal of Wildland Fire",26,"5",,399,412,,11,10.1071/WF15192,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85019127457&partnerID=40&md5=5beb23e2703b9401f0b4c7d9543a2d97",Article,Final,"",Scopus,2-s2.0-85019127457
"Lee, H.-J., Kim, E.-J., Lee, S.-W.","57202973974; 57188655789; 57202962801","Examining spatial variation in the effects of Japanese red pine (Pinus densiflora) on burn severity using geographically weighted regression",2017,"Sustainability (Switzerland)",9,"5", 804,,,,5,10.3390/su9050804,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85019063112&partnerID=40&md5=e45fcf6218278ae0f4d21642d9d04c89",Article,Final,"All Open Access, Gold, Green",Scopus,2-s2.0-85019063112
"Kala, A.K., Tiwari, C., Mikler, A.R., Atkinson, S.F.","57193743350; 36162043200; 6602628235; 7202603073","A comparison of least squares regression and geographically weighted regression modeling of West Nile virus risk based on environmental parameters",2017,"PeerJ",2017,"3", e3070,,,,12,10.7717/peerj.3070,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85016242216&partnerID=40&md5=16f611220d192f3c1898cf69cc8ad983",Article,Final,"All Open Access, Gold, Green",Scopus,2-s2.0-85016242216
"Feng, X.","57193625614","Research on spatial correlation between air quality and land use based on gwr models",2017,"Nature Environment and Pollution Technology",16,"1",,155,161,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85015304316&partnerID=40&md5=5973d2a16fc83b081bcd7713f6ba2898",Article,Final,"",Scopus,2-s2.0-85015304316
"Zhang, L., Wei, Y.D., Meng, R.","56819784900; 56329608600; 55327766900","Spatiotemporal dynamics and spatial determinants of urban growth in Suzhou, China",2017,"Sustainability (Switzerland)",9,"3", 393,,,,11,10.3390/su9030393,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85014855223&partnerID=40&md5=e9e97712a224bbdafbf59547e0e07969",Article,Final,"All Open Access, Gold, Green",Scopus,2-s2.0-85014855223
"Zhao, Y., Liu, J., Xu, S., Zhang, F., Yang, Y.","55512391800; 57211672552; 56181373400; 55495352700; 57218496604","A geographic weighted regression method based on semi-supervised learning",2017,"Cehui Xuebao/Acta Geodaetica et Cartographica Sinica",46,"1",,123,129,,3,10.11947/j.AGCS.2017.20150470,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85014793477&partnerID=40&md5=7f89bd9d00195786c875d7ae2ebc2d9d",Article,Final,"",Scopus,2-s2.0-85014793477
"Xu, B., Lin, B.","56555536600; 35098935000","Factors affecting CO2 emissions in China's agriculture sector: Evidence from geographically weighted regression model",2017,"Energy Policy",104,"",,404,414,,68,10.1016/j.enpol.2017.02.011,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85013372010&partnerID=40&md5=0cb138a6f9884b42f7610775f9ea3f35",Article,Final,"",Scopus,2-s2.0-85013372010
"Zhan, Y., Luo, Y., Deng, X., Chen, H., Grieneisen, M.L., Shen, X., Zhu, L., Zhang, M.","56555863000; 7404331868; 55946250100; 57061011000; 36668537700; 7402721631; 57210960877; 56004320000","Spatiotemporal prediction of continuous daily PM2.5 concentrations across China using a spatially explicit machine learning algorithm",2017,"Atmospheric Environment",155,"",,129,139,,112,10.1016/j.atmosenv.2017.02.023,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85013059417&partnerID=40&md5=0f5e8b015e61f3880b3a0dc3fe6cc623",Article,Final,"",Scopus,2-s2.0-85013059417
"Liu, H., Zhou, J., Feng, Q., Li, Y., Li, Y., Wu, J.","56918820700; 13606551200; 56770553400; 55961790400; 55170519200; 8395317000","Effects of land use and topography on spatial variety of soil organic carbon density in a hilly, subtropical catchment of China",2017,"Soil Research",55,"2",,134,144,,5,10.1071/SR15038,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85012982056&partnerID=40&md5=e0a96a2cddf7cf33491b90276c28160a",Article,Final,"",Scopus,2-s2.0-85012982056
"Liu, C., Wan, R., Jiao, Y., Reid, K.B.","57196115587; 7005190698; 35769327800; 15053776900","Exploring non-stationary and scale-dependent relationships between walleye (Sander vitreus) distribution and habitat variables in Lake Erie",2017,"Marine and Freshwater Research",68,"2",,270,281,,8,10.1071/MF15374,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85011292265&partnerID=40&md5=b07a24e72db25817fa396d0f64aab863",Article,Final,"",Scopus,2-s2.0-85011292265
"Li, T., Shen, H., Zeng, C., Yuan, Q., Zhang, L.","56813980500; 8359721100; 37056513600; 36635300800; 8359720900","Point-surface fusion of station measurements and satellite observations for mapping PM2.5 distribution in China: Methods and assessment",2017,"Atmospheric Environment",152,"",,477,489,,106,10.1016/j.atmosenv.2017.01.004,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85008946361&partnerID=40&md5=4ed34a41752371031589d99a853e63c9",Article,Final,"All Open Access, Green",Scopus,2-s2.0-85008946361
"Breitenecker, R.J., Harms, R., Weyh, A., Maresch, D., Kraus, S.","29367567800; 25627977100; 15623488600; 55308011200; 57207720523","When the difference makes a difference–the regional embeddedness of entrepreneurship",2017,"Entrepreneurship and Regional Development",29,"1-2",,71,93,,18,10.1080/08985626.2016.1255432,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85006267617&partnerID=40&md5=08f603131133bd721ba1c5dc238ce29f",Article,Final,"",Scopus,2-s2.0-85006267617
"Su, S., Lei, C., Li, A., Pi, J., Cai, Z.","35759775600; 57192253699; 57192237994; 56754794600; 8338377900","Coverage inequality and quality of volunteered geographic features in Chinese cities: Analyzing the associated local characteristics using geographically weighted regression",2017,"Applied Geography",78,"",,78,93,,23,10.1016/j.apgeog.2016.11.002,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85002044911&partnerID=40&md5=7d78397cd7378ffbafd9c40ffe6708a8",Article,Final,"",Scopus,2-s2.0-85002044911
"Guo, L., Zhao, C., Zhang, H., Chen, Y., Linderman, M., Zhang, Q., Liu, Y.","50661250400; 56368502600; 57192172966; 36571499900; 6701518355; 57051650000; 55971551900","Comparisons of spatial and non-spatial models for predicting soil carbon content based on visible and near-infrared spectral technology",2017,"Geoderma",285,"",,280,292,,35,10.1016/j.geoderma.2016.10.010,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84993927595&partnerID=40&md5=42509e861a693571f7ae8e6a6b028471",Article,Final,"",Scopus,2-s2.0-84993927595
"Li, C., Zhao, J., Xu, Y.","57209929127; 57191639082; 57191665647","Examining spatiotemporally varying effects of urban expansion and the underlying driving factors",2017,"Sustainable Cities and Society",28,"",,307,320,,31,10.1016/j.scs.2016.10.005,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84992345481&partnerID=40&md5=e7af59578a5121115719ef20bff390c8",Article,Final,"",Scopus,2-s2.0-84992345481
"Margaritis, E., Kang, J.","57038808300; 55485135500","Relationship between green space-related morphology and noise pollution",2017,"Ecological Indicators",72,"",,921,933,,57,10.1016/j.ecolind.2016.09.032,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84990849830&partnerID=40&md5=506497e28479a94e032008cc78c0e4b8",Article,Final,"All Open Access, Green",Scopus,2-s2.0-84990849830
"Ciotoli, G., Voltaggio, M., Tuccimei, P., Soligo, M., Pasculli, A., Beaubien, S.E., Bigi, S.","6602848066; 6602168012; 6603392120; 23029036400; 36521731300; 6508347473; 6603071799","Geographically weighted regression and geostatistical techniques to construct the geogenic radon potential map of the Lazio region: A methodological proposal for the European Atlas of Natural Radiation",2017,"Journal of Environmental Radioactivity",166,"",,355,375,,38,10.1016/j.jenvrad.2016.05.010,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84970046044&partnerID=40&md5=d98731d3965b14749ef6490bd44c483e",Article,Final,"",Scopus,2-s2.0-84970046044
"Webster, E., Ramp, D., Kingsford, R.T.","40361506900; 8917824300; 7004732176","Spatial sensitivity of surface energy balance algorithms to meteorological data in a heterogeneous environment",2016,"Remote Sensing of Environment",187,"",,294,319,,4,10.1016/j.rse.2016.10.019,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84992751371&partnerID=40&md5=6a44f06e996b13c5ebb94e2ead9c437f",Article,Final,"",Scopus,2-s2.0-84992751371
"Nunes, A.N., Lourenço, L., Meira, A.C.C.","36129780400; 7004447303; 37070861900","Exploring spatial patterns and drivers of forest fires in Portugal (1980–2014)",2016,"Science of the Total Environment",573,"",,1190,1202,,69,10.1016/j.scitotenv.2016.03.121,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84963938830&partnerID=40&md5=96289477d472dfa13ff58e4d60985050",Article,Final,"",Scopus,2-s2.0-84963938830
"Zhang, T., Gong, W., Wang, W., Ji, Y., Zhu, Z., Huang, Y.","57190534239; 15051249600; 57218193640; 57190743035; 22236141200; 57190743768","Ground level PM2.5 estimates over China using satellite-based geographicallyweighted regression (GWR) models are improved by including NO2 and enhanced vegetation index (EVI)",2016,"International Journal of Environmental Research and Public Health",13,"12", 1215,,,,31,10.3390/ijerph13121215,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85006919166&partnerID=40&md5=8920ab3996a6231efaddec9d6238c264",Article,Final,"All Open Access, Gold, Green",Scopus,2-s2.0-85006919166
"Singh, H., Fortington, L.V., Thompson, H., Finch, C.F.","57213857652; 37020038200; 48661629800; 7202276172","An overview of geospatial methods used in unintentional injury epidemiology",2016,"Injury Epidemiology",3,"1", 32,,,,10,10.1186/s40621-016-0097-0,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85046234543&partnerID=40&md5=99a44be15fe4187a72ae72f7dc42bdd2",Review,Final,"All Open Access, Gold, Green",Scopus,2-s2.0-85046234543
"Clary, C., Lewis, D.J., Flint, E., Smith, N.R., Kestens, Y., Cummins, S.","55339736500; 7404751547; 56653567000; 55313173900; 55906994500; 9735960200","The local food environment and fruit and vegetable intake: A geographically weighted regression approach in the ORiEL study",2016,"American Journal of Epidemiology",184,"11",,837,846,,21,10.1093/aje/kww073,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85016004105&partnerID=40&md5=fcb2cb5318a6fa6e57a9b167567ac30a",Article,Final,"All Open Access, Bronze, Green",Scopus,2-s2.0-85016004105
"Widayani, P., Gunawan, T., Danoedoro, P., Mardihusodo, S.J.","57188879871; 55512476200; 54083041300; 35096442100","Application of geographically weighted regression for vulnerable area mapping of leptospirosis in Bantul District",2016,"Indonesian Journal of Geography",48,"2",,168,177,,3,10.22146/ijg.17601,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85011025190&partnerID=40&md5=c45a788d9d81fc5c9ec552f11dd8e8ba",Article,Final,"All Open Access, Gold, Green",Scopus,2-s2.0-85011025190
"Chang, H.-S., Chen, T.-L.","56133821800; 55571670500","Spatial heterogeneity of local flood vulnerability indicators within flood-prone areas in Taiwan",2016,"Environmental Earth Sciences",75,"23", 1484,,,,18,10.1007/s12665-016-6294-x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85002531729&partnerID=40&md5=39a0d2b3125914d74dfca65bb56ce566",Article,Final,"",Scopus,2-s2.0-85002531729
"Chang, J.-H., Hart, D.R., Shank, B.V., Gallager, S.M., Honig, P., York, A.D.","36766986200; 7402132627; 36970752200; 7004248829; 57191825266; 35068639900","Combining imperfect automated annotations of underwater images with human annotations to obtain precise and unbiased population estimates",2016,"Methods in Oceanography",17,"",,169,186,,1,10.1016/j.mio.2016.09.006,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84993945247&partnerID=40&md5=fa65bc250bb4bef92575bb4b6cd3d1f0",Article,Final,"",Scopus,2-s2.0-84993945247
"Martínez-Harms, M.J., Quijas, S., Merenlender, A.M., Balvanera, P.","25628111100; 6503954796; 6603029877; 6602239231","Enhancing ecosystem services maps combining field and environmental data",2016,"Ecosystem Services",22,"",,32,40,,24,10.1016/j.ecoser.2016.09.007,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84989179947&partnerID=40&md5=679546ccaf90da58c2aa3753ffa05563",Article,Final,"All Open Access, Green",Scopus,2-s2.0-84989179947
"Delmelle, E., Hagenlocher, M., Kienberger, S., Casas, I.","6506825655; 30467742100; 15755760800; 56259318000","A spatial model of socioeconomic and environmental determinants of dengue fever in Cali, Colombia",2016,"Acta Tropica",164,"",,169,176,,52,10.1016/j.actatropica.2016.08.028,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84988037437&partnerID=40&md5=42ea069a5f40b348e165d0f739104546",Article,Final,"",Scopus,2-s2.0-84988037437
"Rodrigues, M., Jiménez, A., de la Riva, J.","57208799801; 57195964762; 56181333200","Analysis of recent spatial–temporal evolution of human driving factors of wildfires in Spain",2016,"Natural Hazards",84,"3",,2049,2070,,42,10.1007/s11069-016-2533-4,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84982313674&partnerID=40&md5=5ee2b309641b891ead46681d69485b64",Article,Final,"All Open Access, Green",Scopus,2-s2.0-84982313674
"Chen, Q., Mei, K., Dahlgren, R.A., Wang, T., Gong, J., Zhang, M.","56670534700; 49663748000; 7005899511; 57200726749; 57190677333; 56004320000","Impacts of land use and population density on seasonal surface water quality using a modified geographically weighted regression",2016,"Science of the Total Environment",572,"",,450,466,,93,10.1016/j.scitotenv.2016.08.052,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84982193868&partnerID=40&md5=588ebe30a2ac08fc30f94399e16b73c6",Article,Final,"All Open Access, Green",Scopus,2-s2.0-84982193868
"Calatayud, J., Hortal, J., Medina, N.G., Turin, H., Bernard, R., Casale, A., Ortuño, V.M., Penev, L., Rodríguez, M.Á.","56270005000; 22937790400; 35099260800; 6701802658; 55421295100; 22937130800; 6602477467; 6602893211; 57191526570","Glaciations, deciduous forests, water availability and current geographical patterns in the diversity of European Carabus species",2016,"Journal of Biogeography",43,"12",,2343,2353,,15,10.1111/jbi.12811,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84979220464&partnerID=40&md5=58459abd4c847d294af623b3812a455e",Article,Final,"",Scopus,2-s2.0-84979220464
"Torres, A., Jaeger, J.A.G., Alonso, J.C.","57204313950; 12782469400; 55713623900","Multi-scale mismatches between urban sprawl and landscape fragmentation create windows of opportunity for conservation development",2016,"Landscape Ecology",31,"10",,2291,2305,,10,10.1007/s10980-016-0400-z,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84975266635&partnerID=40&md5=4f1794fd4193d02c39bde7447ccfbb9d",Article,Final,"",Scopus,2-s2.0-84975266635
"Feuillet, T., Salze, P., Charreire, H., Menai, M., Enaux, C., Perchoux, C., Hess, F., Kesse-Guyot, E., Hercberg, S., Simon, C., Weber, C., Oppert, J.-M.","36617266600; 35796226900; 16204957000; 55425766700; 7801360993; 55360346700; 57093332000; 35573782000; 56386887800; 7401973746; 55172874400; 7003273891","Built environment in local relation with walking: Why here and not there?",2016,"Journal of Transport and Health",3,"4",,500,512,,27,10.1016/j.jth.2015.12.004,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84956903954&partnerID=40&md5=543119091efe4efd9b823043096cc6e9",Article,Final,"",Scopus,2-s2.0-84956903954
